event_id,user_id,event_name,event_timestamp,device_type,country,plan_type
3746,327,login,2024-03-12 14:01:00,ios,UK,pro
3747,327,login,2024-03-14 14:18:00,ios,UK,pro
3748,327,login,2024-03-19 15:56:00,ios,UK,pro
3749,327,feature_use,2024-03-19 17:31:00,ios,UK,pro
3750,327,login,2024-03-19 18:20:00,ios,UK,pro
3751,327,feature_use,2024-03-23 19:46:00,ios,UK,pro
3752,327,feature_use,2024-03-23 21:35:00,ios,UK,pro
3753,327,login,2024-03-23 22:39:00,ios,UK,pro
3754,327,login,2024-03-27 22:55:00,ios,UK,pro
3755,327,login,2024-03-30 23:14:00,ios,UK,pro
3756,327,login,2024-04-01 00:46:00,ios,UK,pro
3757,327,login,2024-04-04 01:56:00,ios,UK,pro
3758,327,login,2024-04-04 03:36:00,ios,UK,pro
3759,327,login,2024-04-07 04:36:00,ios,UK,pro
3760,327,login,2024-04-11 05:57:00,ios,UK,pro
3761,327,login,2024-04-15 06:12:00,ios,UK,pro
3762,327,cancel,2024-04-17 08:04:00,ios,UK,pro
3763,328,landing_page,2024-06-22 03:02:00,android,UK,
3764,328,signup,2024-06-22 03:32:00,android,UK,free
3765,328,verify_email,2024-06-22 03:37:00,android,UK,free
3766,328,login,2024-06-22 04:07:00,android,UK,free
3767,328,start_trial,2024-06-22 04:15:00,android,UK,basic
3768,328,feature_use,2024-06-22 04:33:00,android,UK,basic
3769,328,feature_use,2024-06-25 05:59:00,android,UK,basic
3770,328,login,2024-06-29 07:39:00,android,UK,basic
3771,328,login,2024-07-02 08:06:00,android,UK,basic
3772,328,feature_use,2024-07-05 09:19:00,android,UK,basic
3773,328,login,2024-07-05 09:55:00,android,UK,basic
3774,329,landing_page,2024-02-25 15:52:00,ios,US,
3775,329,signup,2024-02-25 16:47:00,ios,US,free
3776,329,verify_email,2024-02-25 17:23:00,ios,US,free
3777,329,login,2024-02-25 17:31:00,ios,US,free
3778,329,start_trial,2024-02-25 18:12:00,ios,US,basic
3779,329,subscribe,2024-02-25 18:44:00,ios,US,pro
3780,329,login,2024-02-25 19:19:00,ios,US,pro
3781,329,login,2024-02-25 20:21:00,ios,US,pro
3782,329,login,2024-02-28 21:37:00,ios,US,pro
3783,329,login,2024-02-28 22:23:00,ios,US,pro
3784,329,feature_use,2024-03-02 23:35:00,ios,US,pro
3785,329,feature_use,2024-03-08 01:15:00,ios,US,pro
3786,329,login,2024-03-13 03:10:00,ios,US,pro
3787,329,feature_use,2024-03-15 04:45:00,ios,US,pro
3788,329,feature_use,2024-03-18 06:24:00,ios,US,pro
3789,329,login,2024-03-18 08:23:00,ios,US,pro
3790,329,feature_use,2024-03-22 09:41:00,ios,US,pro
3791,329,login,2024-03-22 11:13:00,ios,US,pro
3792,329,login,2024-03-22 12:33:00,ios,US,pro
3793,329,login,2024-03-23 13:15:00,ios,US,pro
3794,329,login,2024-03-23 14:15:00,ios,US,pro
3795,329,login,2024-03-26 15:59:00,ios,US,pro
3796,329,login,2024-03-27 17:34:00,ios,US,pro
3797,329,feature_use,2024-03-31 18:51:00,ios,US,pro
3798,330,landing_page,2024-05-02 05:44:00,ios,IN,
3799,331,landing_page,2024-08-27 10:22:00,web,IN,
3800,332,landing_page,2024-06-01 18:26:00,ios,UK,
3801,332,signup,2024-06-01 18:51:00,ios,UK,free
3802,332,verify_email,2024-06-01 19:34:00,ios,UK,free
3803,332,login,2024-06-01 20:14:00,ios,UK,free
3804,332,start_trial,2024-06-01 21:02:00,ios,UK,basic
3805,332,subscribe,2024-06-01 21:19:00,ios,UK,pro
3806,332,login,2024-06-01 22:04:00,ios,UK,pro
3807,332,login,2024-06-02 22:39:00,ios,UK,pro
3808,332,login,2024-06-08 00:05:00,ios,UK,pro
3809,332,feature_use,2024-06-11 01:52:00,ios,UK,pro
3810,332,login,2024-06-13 02:17:00,ios,UK,pro
3811,332,login,2024-06-14 04:03:00,ios,UK,pro
3812,332,login,2024-06-19 04:16:00,ios,UK,pro
3813,332,feature_use,2024-06-23 06:05:00,ios,UK,pro
3814,332,login,2024-06-27 07:14:00,ios,UK,pro
3815,332,login,2024-06-28 09:14:00,ios,UK,pro
3816,332,feature_use,2024-06-29 10:51:00,ios,UK,pro
3817,332,login,2024-07-03 12:36:00,ios,UK,pro
3818,332,feature_use,2024-07-07 14:16:00,ios,UK,pro
3819,332,login,2024-07-07 15:53:00,ios,UK,pro
3820,332,login,2024-07-08 17:39:00,ios,UK,pro
3821,332,login,2024-07-09 18:06:00,ios,UK,pro
3822,332,login,2024-07-11 19:38:00,ios,UK,pro
3823,332,feature_use,2024-07-15 21:05:00,ios,UK,pro
3824,332,feature_use,2024-07-19 23:00:00,ios,UK,pro
3825,332,login,2024-07-24 23:21:00,ios,UK,pro
3826,332,cancel,2024-07-26 00:02:00,ios,UK,pro
3827,333,landing_page,2024-07-08 09:14:00,android,CA,
3828,333,signup,2024-07-08 09:53:00,android,CA,free
3829,333,verify_email,2024-07-08 10:30:00,android,CA,free
3830,333,login,2024-07-08 11:28:00,android,CA,free
3831,333,start_trial,2024-07-08 12:06:00,android,CA,basic
3832,333,subscribe,2024-07-08 12:59:00,android,CA,pro
3833,333,login,2024-07-08 13:57:00,android,CA,pro
3834,333,login,2024-07-11 14:48:00,android,CA,pro
3835,333,feature_use,2024-07-13 15:10:00,android,CA,pro
3836,333,feature_use,2024-07-18 16:29:00,android,CA,pro
3837,333,login,2024-07-18 18:16:00,android,CA,pro
3838,333,feature_use,2024-07-18 19:59:00,android,CA,pro
3839,333,feature_use,2024-07-23 21:04:00,android,CA,pro
3840,333,feature_use,2024-07-26 21:40:00,android,CA,pro
3841,333,login,2024-07-31 22:08:00,android,CA,pro
3842,333,login,2024-08-04 22:52:00,android,CA,pro
3843,333,login,2024-08-05 23:32:00,android,CA,pro
3844,334,landing_page,2024-09-28 22:55:00,android,IN,
3845,334,signup,2024-09-28 23:28:00,android,IN,free
3846,335,landing_page,2024-02-27 21:39:00,web,US,
3847,335,signup,2024-02-27 22:04:00,web,US,free
3848,336,landing_page,2024-01-06 19:20:00,android,AU,
3849,336,signup,2024-01-06 20:09:00,android,AU,free
3850,336,verify_email,2024-01-06 20:42:00,android,AU,free
3851,336,login,2024-01-06 21:11:00,android,AU,free
3852,336,start_trial,2024-01-06 22:01:00,android,AU,basic
3853,336,subscribe,2024-01-06 22:33:00,android,AU,pro
3854,336,feature_use,2024-01-06 23:11:00,android,AU,pro
3855,336,login,2024-01-09 00:45:00,android,AU,pro
3856,336,feature_use,2024-01-14 01:02:00,android,AU,pro
3857,336,feature_use,2024-01-15 02:28:00,android,AU,pro
3858,336,login,2024-01-17 04:03:00,android,AU,pro
3859,336,login,2024-01-17 04:59:00,android,AU,pro
3860,336,feature_use,2024-01-21 06:28:00,android,AU,pro
3861,337,landing_page,2024-01-17 13:55:00,android,IN,
3862,338,landing_page,2024-03-08 08:15:00,web,IN,
3863,338,signup,2024-03-08 08:51:00,web,IN,free
3864,338,verify_email,2024-03-08 09:42:00,web,IN,free
3865,338,login,2024-03-08 10:17:00,web,IN,free
3866,338,start_trial,2024-03-08 10:53:00,web,IN,basic
3867,338,subscribe,2024-03-08 11:05:00,web,IN,pro
3868,338,feature_use,2024-03-08 11:35:00,web,IN,pro
3869,338,feature_use,2024-03-12 12:48:00,web,IN,pro
3870,338,feature_use,2024-03-12 13:36:00,web,IN,pro
3871,338,login,2024-03-15 14:02:00,web,IN,pro
3872,338,login,2024-03-17 14:40:00,web,IN,pro
3873,338,feature_use,2024-03-17 15:16:00,web,IN,pro
3874,338,login,2024-03-17 17:03:00,web,IN,pro
3875,338,feature_use,2024-03-18 17:55:00,web,IN,pro
3876,338,feature_use,2024-03-22 19:40:00,web,IN,pro
3877,338,feature_use,2024-03-27 20:15:00,web,IN,pro
3878,338,feature_use,2024-04-01 20:39:00,web,IN,pro
3879,338,login,2024-04-06 21:08:00,web,IN,pro
3880,338,login,2024-04-06 22:40:00,web,IN,pro
3881,338,feature_use,2024-04-09 23:42:00,web,IN,pro
3882,338,login,2024-04-11 00:12:00,web,IN,pro
3883,338,feature_use,2024-04-11 01:51:00,web,IN,pro
3884,338,login,2024-04-15 02:09:00,web,IN,pro
3885,338,login,2024-04-17 02:41:00,web,IN,pro
3886,338,login,2024-04-17 02:55:00,web,IN,pro
3887,338,feature_use,2024-04-22 04:22:00,web,IN,pro
3888,338,cancel,2024-04-23 05:56:00,web,IN,pro
3889,339,landing_page,2024-07-25 21:25:00,web,CA,
3890,340,landing_page,2024-03-28 16:26:00,web,IN,
3891,340,signup,2024-03-28 17:03:00,web,IN,free
3892,341,landing_page,2024-10-19 17:19:00,android,AU,
3893,342,landing_page,2024-05-31 03:59:00,android,CA,
3894,342,signup,2024-05-31 04:25:00,android,CA,free
3895,342,verify_email,2024-05-31 04:59:00,android,CA,free
3896,342,login,2024-05-31 05:25:00,android,CA,free
3897,342,start_trial,2024-05-31 05:47:00,android,CA,basic
3898,342,subscribe,2024-05-31 06:32:00,android,CA,pro
3899,342,feature_use,2024-05-31 07:11:00,android,CA,pro
3900,342,feature_use,2024-06-01 08:43:00,android,CA,pro
3901,342,feature_use,2024-06-04 09:56:00,android,CA,pro
3902,342,login,2024-06-08 10:21:00,android,CA,pro
3903,342,login,2024-06-09 12:11:00,android,CA,pro
3904,342,feature_use,2024-06-10 14:01:00,android,CA,pro
3905,342,feature_use,2024-06-12 15:49:00,android,CA,pro
3906,342,login,2024-06-12 16:02:00,android,CA,pro
3907,342,feature_use,2024-06-16 16:42:00,android,CA,pro
3908,343,landing_page,2024-04-01 15:23:00,ios,IN,
3909,344,landing_page,2024-10-16 08:31:00,web,AU,
3910,344,signup,2024-10-16 08:54:00,web,AU,free
3911,344,verify_email,2024-10-16 09:48:00,web,AU,free
3912,344,login,2024-10-16 09:59:00,web,AU,free
3913,344,start_trial,2024-10-16 10:34:00,web,AU,basic
3914,344,login,2024-10-16 10:47:00,web,AU,basic
3915,344,login,2024-10-17 12:02:00,web,AU,basic
3916,344,feature_use,2024-10-21 13:52:00,web,AU,basic
3917,344,login,2024-10-25 14:15:00,web,AU,basic
3918,344,login,2024-10-27 14:43:00,web,AU,basic
3919,344,feature_use,2024-11-01 15:29:00,web,AU,basic
3920,344,login,2024-11-03 15:50:00,web,AU,basic
3921,344,feature_use,2024-11-04 16:23:00,web,AU,basic
3922,344,login,2024-11-07 18:19:00,web,AU,basic
3923,344,feature_use,2024-11-11 19:39:00,web,AU,basic
3924,344,feature_use,2024-11-12 21:23:00,web,AU,basic
3925,345,landing_page,2024-03-25 21:29:00,android,UK,
3926,345,signup,2024-03-25 22:09:00,android,UK,free
3927,346,landing_page,2024-05-11 23:50:00,web,CA,
3928,347,landing_page,2024-10-07 13:38:00,android,IN,
3929,347,signup,2024-10-07 14:08:00,android,IN,free
3930,347,verify_email,2024-10-07 14:45:00,android,IN,free
3931,347,login,2024-10-07 15:01:00,android,IN,free
3932,347,start_trial,2024-10-07 15:52:00,android,IN,basic
3933,347,subscribe,2024-10-07 16:37:00,android,IN,pro
3934,347,feature_use,2024-10-07 17:12:00,android,IN,pro
3935,347,login,2024-10-11 17:54:00,android,IN,pro
3936,347,feature_use,2024-10-15 19:45:00,android,IN,pro
3937,347,feature_use,2024-10-17 21:45:00,android,IN,pro
3938,347,feature_use,2024-10-22 22:27:00,android,IN,pro
3939,347,feature_use,2024-10-26 22:39:00,android,IN,pro
3940,347,feature_use,2024-10-28 23:33:00,android,IN,pro
3941,347,login,2024-11-03 00:55:00,android,IN,pro
3942,347,login,2024-11-07 02:39:00,android,IN,pro
3943,347,feature_use,2024-11-12 03:13:00,android,IN,pro
3944,347,login,2024-11-16 05:04:00,android,IN,pro
3945,347,login,2024-11-20 05:21:00,android,IN,pro
3946,347,login,2024-11-21 05:54:00,android,IN,pro
3947,347,login,2024-11-25 06:43:00,android,IN,pro
3948,347,feature_use,2024-11-26 07:55:00,android,IN,pro
3949,348,landing_page,2024-09-05 00:59:00,ios,CA,
3950,348,signup,2024-09-05 01:53:00,ios,CA,free
3951,348,verify_email,2024-09-05 02:15:00,ios,CA,free
3952,348,login,2024-09-05 02:57:00,ios,CA,free
3953,348,start_trial,2024-09-05 03:48:00,ios,CA,basic
3954,348,subscribe,2024-09-05 04:43:00,ios,CA,pro
3955,348,login,2024-09-05 05:03:00,ios,CA,pro
3956,348,login,2024-09-08 06:33:00,ios,CA,pro
3957,348,feature_use,2024-09-12 08:06:00,ios,CA,pro
3958,348,login,2024-09-17 09:16:00,ios,CA,pro
3959,348,login,2024-09-18 11:12:00,ios,CA,pro
3960,348,login,2024-09-18 12:45:00,ios,CA,pro
3961,348,login,2024-09-20 12:57:00,ios,CA,pro
3962,348,feature_use,2024-09-21 13:34:00,ios,CA,pro
3963,348,feature_use,2024-09-25 15:27:00,ios,CA,pro
3964,348,feature_use,2024-09-29 16:25:00,ios,CA,pro
3965,348,login,2024-09-29 17:31:00,ios,CA,pro
3966,349,landing_page,2024-03-31 12:31:00,ios,CA,
3967,350,landing_page,2024-03-28 01:34:00,ios,CA,
3968,350,signup,2024-03-28 02:29:00,ios,CA,free
3969,351,landing_page,2024-04-03 00:39:00,web,CA,
3970,351,signup,2024-04-03 01:05:00,web,CA,free
3971,351,verify_email,2024-04-03 01:52:00,web,CA,free
3972,351,login,2024-04-03 02:47:00,web,CA,free
3973,351,start_trial,2024-04-03 02:53:00,web,CA,basic
3974,351,login,2024-04-03 03:17:00,web,CA,basic
3975,351,feature_use,2024-04-07 03:35:00,web,CA,basic
3976,351,feature_use,2024-04-07 04:44:00,web,CA,basic
3977,352,landing_page,2024-10-01 07:24:00,ios,UK,
3978,353,landing_page,2024-03-01 13:24:00,ios,CA,
3979,353,signup,2024-03-01 14:15:00,ios,CA,free
3980,353,verify_email,2024-03-01 14:46:00,ios,CA,free
3981,353,login,2024-03-01 14:55:00,ios,CA,free
3982,353,start_trial,2024-03-01 15:40:00,ios,CA,basic
3983,353,subscribe,2024-03-01 16:16:00,ios,CA,pro
3984,353,feature_use,2024-03-01 16:25:00,ios,CA,pro
3985,353,feature_use,2024-03-01 17:25:00,ios,CA,pro
3986,353,feature_use,2024-03-04 17:51:00,ios,CA,pro
3987,353,login,2024-03-05 18:13:00,ios,CA,pro
3988,353,feature_use,2024-03-06 19:22:00,ios,CA,pro
3989,353,login,2024-03-08 19:55:00,ios,CA,pro
3990,353,feature_use,2024-03-10 20:51:00,ios,CA,pro
3991,353,login,2024-03-13 22:18:00,ios,CA,pro
3992,353,login,2024-03-16 00:14:00,ios,CA,pro
3993,353,login,2024-03-17 00:59:00,ios,CA,pro
3994,353,login,2024-03-22 02:09:00,ios,CA,pro
3995,354,landing_page,2024-03-09 23:44:00,android,UK,
3996,354,signup,2024-03-10 00:31:00,android,UK,free
3997,355,landing_page,2024-05-21 18:19:00,ios,US,
3998,355,signup,2024-05-21 18:52:00,ios,US,free
3999,356,landing_page,2024-04-16 12:09:00,web,AU,
4000,356,signup,2024-04-16 13:09:00,web,AU,free
4001,356,verify_email,2024-04-16 14:07:00,web,AU,free
4002,356,login,2024-04-16 14:45:00,web,AU,free
4003,356,start_trial,2024-04-16 15:42:00,web,AU,basic
4004,356,subscribe,2024-04-16 16:39:00,web,AU,pro
4005,356,login,2024-04-16 17:18:00,web,AU,pro
4006,356,login,2024-04-18 17:40:00,web,AU,pro
4007,356,login,2024-04-19 18:11:00,web,AU,pro
4008,356,login,2024-04-24 18:43:00,web,AU,pro
4009,356,feature_use,2024-04-27 20:41:00,web,AU,pro
4010,356,login,2024-04-29 22:06:00,web,AU,pro
4011,356,feature_use,2024-05-02 22:46:00,web,AU,pro
4012,356,feature_use,2024-05-06 23:09:00,web,AU,pro
4013,356,feature_use,2024-05-07 00:27:00,web,AU,pro
4014,356,login,2024-05-11 02:26:00,web,AU,pro
4015,356,feature_use,2024-05-13 03:18:00,web,AU,pro
4016,357,landing_page,2024-01-17 15:33:00,android,UK,
4017,357,signup,2024-01-17 16:25:00,android,UK,free
4018,357,verify_email,2024-01-17 17:09:00,android,UK,free
4019,357,login,2024-01-17 17:29:00,android,UK,free
4020,357,start_trial,2024-01-17 18:19:00,android,UK,basic
4021,357,feature_use,2024-01-17 18:26:00,android,UK,basic
4022,357,login,2024-01-19 19:39:00,android,UK,basic
4023,357,feature_use,2024-01-20 21:33:00,android,UK,basic
4024,357,feature_use,2024-01-22 23:02:00,android,UK,basic
4025,357,feature_use,2024-01-24 23:27:00,android,UK,basic
4026,357,feature_use,2024-01-29 00:39:00,android,UK,basic
4027,357,login,2024-01-29 01:34:00,android,UK,basic
4028,357,feature_use,2024-02-01 01:54:00,android,UK,basic
4029,357,feature_use,2024-02-02 02:21:00,android,UK,basic
4030,357,login,2024-02-04 04:08:00,android,UK,basic
4031,357,login,2024-02-06 05:30:00,android,UK,basic
4032,357,feature_use,2024-02-07 05:40:00,android,UK,basic
4033,357,login,2024-02-08 06:04:00,android,UK,basic
4034,357,feature_use,2024-02-13 06:21:00,android,UK,basic
4035,357,feature_use,2024-02-14 06:37:00,android,UK,basic
4036,357,login,2024-02-17 08:14:00,android,UK,basic
4037,357,feature_use,2024-02-19 09:54:00,android,UK,basic
4038,357,feature_use,2024-02-24 10:54:00,android,UK,basic
4039,357,feature_use,2024-02-24 12:47:00,android,UK,basic
4040,357,login,2024-02-29 14:17:00,android,UK,basic
4041,358,landing_page,2024-07-29 02:32:00,web,US,
4042,358,signup,2024-07-29 03:28:00,web,US,free
4043,358,verify_email,2024-07-29 03:49:00,web,US,free
4044,358,login,2024-07-29 04:19:00,web,US,free
4045,358,start_trial,2024-07-29 05:10:00,web,US,basic
4046,358,subscribe,2024-07-29 05:51:00,web,US,pro
4047,358,login,2024-07-29 06:31:00,web,US,pro
4048,358,login,2024-08-03 08:21:00,web,US,pro
4049,358,feature_use,2024-08-08 09:31:00,web,US,pro
4050,358,login,2024-08-08 10:21:00,web,US,pro
4051,358,feature_use,2024-08-12 12:21:00,web,US,pro
4052,358,feature_use,2024-08-12 12:59:00,web,US,pro
4053,358,feature_use,2024-08-12 14:50:00,web,US,pro
4054,358,login,2024-08-15 15:53:00,web,US,pro
4055,358,feature_use,2024-08-20 16:20:00,web,US,pro
4056,358,cancel,2024-08-23 17:36:00,web,US,pro
4057,359,landing_page,2024-02-20 07:46:00,ios,AU,
4058,359,signup,2024-02-20 08:29:00,ios,AU,free
4059,360,landing_page,2024-09-07 21:55:00,web,IN,
4060,360,signup,2024-09-07 22:35:00,web,IN,free
4061,360,verify_email,2024-09-07 22:52:00,web,IN,free
4062,360,login,2024-09-07 23:36:00,web,IN,free
4063,360,start_trial,2024-09-08 00:34:00,web,IN,basic
4064,360,feature_use,2024-09-08 01:22:00,web,IN,basic
4065,360,feature_use,2024-09-12 02:08:00,web,IN,basic
4066,360,login,2024-09-16 02:53:00,web,IN,basic
4067,360,login,2024-09-16 04:13:00,web,IN,basic
4068,360,login,2024-09-17 05:21:00,web,IN,basic
4069,360,feature_use,2024-09-17 05:59:00,web,IN,basic
4070,360,login,2024-09-18 07:22:00,web,IN,basic
4071,361,landing_page,2024-06-22 16:28:00,web,IN,
4072,361,signup,2024-06-22 17:19:00,web,IN,free
4073,361,verify_email,2024-06-22 17:43:00,web,IN,free
4074,361,login,2024-06-22 17:59:00,web,IN,free
4075,361,start_trial,2024-06-22 18:42:00,web,IN,basic
4076,361,login,2024-06-22 19:31:00,web,IN,basic
4077,361,feature_use,2024-06-24 20:57:00,web,IN,basic
4078,361,feature_use,2024-06-25 21:30:00,web,IN,basic
4079,361,login,2024-06-25 21:41:00,web,IN,basic
4080,361,login,2024-06-26 22:58:00,web,IN,basic
4081,361,login,2024-06-30 00:56:00,web,IN,basic
4082,361,feature_use,2024-07-05 02:05:00,web,IN,basic
4083,361,login,2024-07-10 03:04:00,web,IN,basic
4084,361,login,2024-07-13 03:47:00,web,IN,basic
4085,361,login,2024-07-16 04:37:00,web,IN,basic
4086,361,feature_use,2024-07-16 04:51:00,web,IN,basic
4087,361,feature_use,2024-07-21 06:20:00,web,IN,basic
4088,361,login,2024-07-24 07:45:00,web,IN,basic
4089,361,login,2024-07-24 08:26:00,web,IN,basic
4090,361,feature_use,2024-07-26 09:48:00,web,IN,basic
4091,361,login,2024-07-27 09:59:00,web,IN,basic
4092,362,landing_page,2024-06-26 01:37:00,ios,UK,
4093,362,signup,2024-06-26 01:57:00,ios,UK,free
4094,362,verify_email,2024-06-26 02:18:00,ios,UK,free
4095,362,login,2024-06-26 03:02:00,ios,UK,free
4096,362,start_trial,2024-06-26 03:40:00,ios,UK,basic
4097,362,subscribe,2024-06-26 03:57:00,ios,UK,pro
4098,362,login,2024-06-26 04:14:00,ios,UK,pro
4099,362,feature_use,2024-06-28 05:40:00,ios,UK,pro
4100,362,feature_use,2024-07-03 06:28:00,ios,UK,pro
4101,362,feature_use,2024-07-08 06:48:00,ios,UK,pro
4102,362,feature_use,2024-07-10 08:11:00,ios,UK,pro
4103,362,login,2024-07-15 09:42:00,ios,UK,pro
4104,362,cancel,2024-07-15 11:35:00,ios,UK,pro
4105,363,landing_page,2024-10-08 10:19:00,web,UK,
4106,364,landing_page,2024-09-02 23:55:00,web,US,
4107,364,signup,2024-09-03 00:29:00,web,US,free
4108,364,verify_email,2024-09-03 00:49:00,web,US,free
4109,364,login,2024-09-03 01:34:00,web,US,free
4110,364,start_trial,2024-09-03 02:19:00,web,US,basic
4111,364,subscribe,2024-09-03 02:35:00,web,US,pro
4112,364,feature_use,2024-09-03 02:53:00,web,US,pro
4113,364,feature_use,2024-09-07 03:13:00,web,US,pro
4114,364,login,2024-09-08 03:54:00,web,US,pro
4115,364,feature_use,2024-09-13 04:09:00,web,US,pro
4116,364,login,2024-09-16 04:26:00,web,US,pro
4117,364,feature_use,2024-09-17 05:17:00,web,US,pro
4118,365,landing_page,2024-08-15 16:57:00,web,US,
4119,365,signup,2024-08-15 17:55:00,web,US,free
4120,365,verify_email,2024-08-15 18:34:00,web,US,free
4121,365,login,2024-08-15 18:58:00,web,US,free
4122,365,start_trial,2024-08-15 19:50:00,web,US,basic
4123,365,feature_use,2024-08-15 20:01:00,web,US,basic
4124,365,feature_use,2024-08-18 21:20:00,web,US,basic
4125,365,feature_use,2024-08-20 21:58:00,web,US,basic
4126,365,login,2024-08-21 22:28:00,web,US,basic
4127,365,feature_use,2024-08-23 23:54:00,web,US,basic
4128,366,landing_page,2024-05-20 12:57:00,ios,AU,
4129,366,signup,2024-05-20 13:02:00,ios,AU,free
4130,366,verify_email,2024-05-20 13:51:00,ios,AU,free
4131,366,login,2024-05-20 14:37:00,ios,AU,free
4132,366,start_trial,2024-05-20 14:51:00,ios,AU,basic
4133,366,feature_use,2024-05-20 15:43:00,ios,AU,basic
